title,location,created,upvote_num,comment_num,word_count,file_name
为什么一般人不建议住别墅?,浙江,2025-07-16 07:58,42,11,235,为什么一般人不建议住别墅__美味小土豆_2025-07-16_1928725159600185817.md
为什么上海、宁波那么近要搞两个港口？不会恶性竞争么？,浙江,2025-08-15 08:47,5,3,69,为什么上海、宁波那么近要搞两个港口？不会恶性竞争么？_美味小土豆_2025-08-15_1939608999528993941.md
为什么上海本地人普遍觉得家里只要有房有车无贷，就可以找份工作随便干干就行了？,上海,2025-08-24 11:33,21,1,145,为什么上海本地人普遍觉得家里只要有房有车无贷，就可以找份工作随便干干就行了？_美味小土豆_2025-08-24_1942912292585998233.md
为什么上海没有任何一条地铁通到海边，上海人不喜欢去海边散步吗？,浙江,2026-02-28 23:28,1,0,280,为什么上海没有任何一条地铁通到海边，上海人不喜欢去海边散步吗？_美味小土豆_2026-02-28_2011221145798594969.md
为什么不喜欢现实中的未成年女性，却喜欢二次元中的未成年女性呢？,浙江,2025-05-06 11:20,14,0,130,为什么不喜欢现实中的未成年女性，却喜欢二次元中的未成年女性呢？_美味小土豆_2025-05-06_1903046386242520003.md
为什么不认同姜萍的人把姜萍完全不懂数学符号这件事看得很重？,浙江,2025-09-03 00:53,5,14,29,为什么不认同姜萍的人把姜萍完全不懂数学符号这件事看得很重？_美味小土豆_2025-09-03_1946375223340409115.md
为什么东亚人审美不喜欢很壮肌肉男？,浙江,2025-09-17 22:50,7,1,42,为什么东亚人审美不喜欢很壮肌肉男？_美味小土豆_2025-09-17_1951780017764798500.md
为什么中国JK无法拍出日本JK的感觉?,浙江,2024-07-16 18:23,261,10,132,为什么中国JK无法拍出日本JK的感觉__美味小土豆_2024-07-16_3563895832.md
为什么中国不能和国外一样，实行快乐教育？,浙江,2025-10-31 19:19,16,0,59,为什么中国不能和国外一样，实行快乐教育？_美味小土豆_2025-10-31_1967671989171884368.md
为什么中国军人里没有听说有得了 PTSD 的？,浙江,2026-02-27 02:29,22,1,135,为什么中国军人里没有听说有得了 PTSD 的？_美味小土豆_2026-02-27_2010542117202727901.md
为什么中国农村房子那么丑？,浙江,2024-08-28 21:06,1,7,91,为什么中国农村房子那么丑？_美味小土豆_2024-08-28_3609046379.md
为什么中国动漫赶不上日本动漫，究竟差在哪里？,浙江,2025-08-19 07:29,2,0,207,为什么中国动漫赶不上日本动漫，究竟差在哪里？_美味小土豆_2025-08-19_1941038996252754729.md
为什么中国大陆的漫展演变成了COSER摄影会？,浙江,2024-07-20 15:58,5,1,16,为什么中国大陆的漫展演变成了COSER摄影会？_美味小土豆_2024-07-20_3567944092.md
为什么中国小男生的发型以短发、寸头居多呢？,浙江,2025-11-15 00:44,47,0,137,为什么中国小男生的发型以短发、寸头居多呢？_美味小土豆_2025-11-15_1972827147036013779.md
为什么中国很多男人这么卑微，愿当舔狗？,浙江,2024-06-28 13:34,1,0,383,为什么中国很多男人这么卑微，愿当舔狗？_美味小土豆_2024-06-28_3544971202.md
为什么中国很少有人穿三件套西服？,浙江,2025-08-17 19:13,7,0,73,为什么中国很少有人穿三件套西服？_美味小土豆_2025-08-17_1940491522559710093.md
为什么中国有很多青年人非常愿意去了解 IJN（旧日本帝国海军）？,浙江,2025-10-30 17:45,214,33,411,为什么中国有很多青年人非常愿意去了解 IJN（旧日本帝国海军）？_美味小土豆_2025-10-30_1967285866515899800.md
为什么中国男人普遍喜欢娇小可爱的女性，而欧美男人却喜欢高大丰满强壮的女性？,浙江,2024-08-14 18:13,0,0,14,为什么中国男人普遍喜欢娇小可爱的女性，而欧美男人却喜欢高大丰满强壮的女性？_美味小土豆_2024-08-14_3594429044.md
为什么中国男性大都不注意身材，外形，穿衣？,浙江,2025-08-15 09:09,8,0,67,为什么中国男性大都不注意身材，外形，穿衣？_美味小土豆_2025-08-15_1939614718085030623.md
为什么中国男性的审美会偏向脸部小的女性，可脸小明明不能带来生存优势，有没有科学合理的解释？,浙江,2025-09-10 23:41,6,1,11,为什么中国男性的审美会偏向脸部小的女性，可脸小明明不能带来生存优势，有没有科学合理的解释？_美味小土豆_2025-09-10_1949256292519617951.md
为什么中国男生普遍嫌弃外国人身上的味道，女生却没有这个问题呢？,浙江,2025-09-04 21:50,29,8,139,为什么中国男生普遍嫌弃外国人身上的味道，女生却没有这个问题呢？_美味小土豆_2025-09-04_1947053983341458989.md
为什么中国社会对「文身」这么有偏见？,浙江,2024-08-10 23:30,1,0,71,为什么中国社会对「文身」这么有偏见？_美味小土豆_2024-08-10_3590453526.md
为什么中年人体力下降后，打架能力却强于年轻人？,浙江,2025-08-14 11:37,10,1,94,为什么中年人体力下降后，打架能力却强于年轻人？_美味小土豆_2025-08-14_1939289444218808227.md
为什么乙女游戏的女主一般都漂亮，而GAL的男主往往很平凡甚至一般？,上海,2026-03-10 07:18,39,1,38,为什么乙女游戏的女主一般都漂亮，而GAL的男主往往很平凡甚至一般？_美味小土豆_2026-03-10_2014601124410320382.md
为什么二次元手游里全是旗袍而非汉服？,上海,2025-08-23 04:30,102,19,31,为什么二次元手游里全是旗袍而非汉服？_美味小土豆_2025-08-23_1942443477519538160.md
为什么二次元肥宅们都是单身，却那么害怕牛？,浙江,2025-04-11 21:39,375,38,159,为什么二次元肥宅们都是单身，却那么害怕牛？_美味小土豆_2025-04-11_1894142527633875714.md
为什么二次元里的黑皮帅哥和美女那么受欢迎，而真人电影里的黑皮肤却要被说成zzzq？,浙江,2025-10-08 17:03,5,2,28,为什么二次元里的黑皮帅哥和美女那么受欢迎，而真人电影里的黑皮肤却要被说成zzzq？_美味小土豆_2025-10-08_1959302910946056162.md
为什么人们喜欢把军舰娘化，而很少把飞机/坦克娘化？,浙江,2025-12-31 11:06,83,15,60,为什么人们喜欢把军舰娘化，而很少把飞机_坦克娘化？_美味小土豆_2025-12-31_1989653712990410727.md
为什么人们对“假小子”的包容往往比“娘炮”高的多？,浙江,2025-09-03 23:19,276,64,38,为什么人们对“假小子”的包容往往比“娘炮”高的多？_美味小土豆_2025-09-03_1946713860716339354.md
为什么人们对猫容忍度那么高，而对狗却严厉残酷？,浙江,2024-08-19 12:18,16,0,169,为什么人们对猫容忍度那么高，而对狗却严厉残酷？_美味小土豆_2024-08-19_3599150420.md
为什么人们通常不相信漂亮女孩是一个工程师？,浙江,2025-06-01 08:23,766,17,560,为什么人们通常不相信漂亮女孩是一个工程师？_美味小土豆_2025-06-01_1912423966250874666.md
为什么人到中年朋友就越来越少甚至没朋友？,浙江,2024-08-26 19:21,4,0,50,为什么人到中年朋友就越来越少甚至没朋友？_美味小土豆_2024-08-26_3606785846.md
为什么以前的人常说「忠言逆耳利于行」，现在却流行「情绪价值是第一生产力」?,上海,2026-01-05 12:01,19,0,223,为什么以前的人常说「忠言逆耳利于行」，现在却流行「情绪价值是第一生产力」__美味小土豆_2026-01-05_1991479363368141527.md
为什么会有人不理解高达，乃至其他巨大人形作战兵器的存在意义？,浙江,2025-04-23 07:43,3,0,85,为什么会有人不理解高达，乃至其他巨大人形作战兵器的存在意义？_美味小土豆_2025-04-23_1898280833346937240.md
为什么会有人觉得高达水星的魔女以女性为主角很没劲？,浙江,2025-06-16 17:50,4,1,21,为什么会有人觉得高达水星的魔女以女性为主角很没劲？_美味小土豆_2025-06-16_1918002406538581689.md
为什么会有地域歧视这么可笑的玩意？本质上不还是阶级矛盾吗？,浙江,2026-02-27 13:51,8,3,38,为什么会有地域歧视这么可笑的玩意？本质上不还是阶级矛盾吗？_美味小土豆_2026-02-27_2010713547638855016.md
为什么会有男人喜欢小骨架的女性？,浙江,2026-03-23 18:10,38,1,405,为什么会有男人喜欢小骨架的女性？_美味小土豆_2026-03-23_2019476256098381912.md
为什么作为一个极其喜欢动漫的人，去了漫展反而觉得更孤独了？,浙江,2025-05-19 15:51,1,0,101,为什么作为一个极其喜欢动漫的人，去了漫展反而觉得更孤独了？_美味小土豆_2025-05-19_1907825713224062307.md
为什么做生意的都说生意不好做?,浙江,2024-07-03 13:58,11,0,89,为什么做生意的都说生意不好做__美味小土豆_2024-07-03_3550066187.md
为什么像「公主的一天」这种内容在女性那边有热度，而却没有「王子的一天」这种内容在男性这边火起来呢？,浙江,2025-09-26 13:19,11,1,20,为什么像「公主的一天」这种内容在女性那边有热度，而却没有「王子的一天」这种内容在男性这边火起来呢？_美味小土豆_2025-09-26_1954897768419168932.md
为什么全民进入“性萧条”时代了？,浙江,2026-03-07 13:51,30,4,271,为什么全民进入“性萧条”时代了？_美味小土豆_2026-03-07_2013612776900305047.md
为什么关于旗袍的游戏比关于汉服的游戏多那么多？,浙江,2025-09-30 20:48,7,3,36,为什么关于旗袍的游戏比关于汉服的游戏多那么多？_美味小土豆_2025-09-30_1956460469205337122.md
为什么内地人很难融入香港人的圈子？,浙江,2025-09-17 03:46,3,0,28,为什么内地人很难融入香港人的圈子？_美味小土豆_2025-09-17_1951492084159710995.md
为什么初高中生执着于早恋？,上海,2025-08-22 20:12,16,2,135,为什么初高中生执着于早恋？_美味小土豆_2025-08-22_1942318307765105214.md
为什么别人一眼就知道你是老实人?,浙江,2025-10-26 10:01,43,16,53,为什么别人一眼就知道你是老实人__美味小土豆_2025-10-26_1965719574977687914.md
为什么动漫中可爱的角色会被打上媚宅的标签？,浙江,2025-08-09 02:41,3,0,26,为什么动漫中可爱的角色会被打上媚宅的标签？_美味小土豆_2025-08-09_1937342770210673619.md
为什么动漫中常见女性傲娇却很少见男性傲娇？,浙江,2024-09-28 19:18,11,0,66,为什么动漫中常见女性傲娇却很少见男性傲娇？_美味小土豆_2024-09-28_3721796693.md
为什么动漫里都是日本高中生，是因为上不了大学吗？,浙江,2025-05-13 16:13,0,0,43,为什么动漫里都是日本高中生，是因为上不了大学吗？_美味小土豆_2025-05-13_1905657022986317878.md
为什么单身女性发表不愿生子的言论有时会有人来反驳？,浙江,2025-08-10 03:10,12,0,185,为什么单身女性发表不愿生子的言论有时会有人来反驳？_美味小土豆_2025-08-10_1937712283582174361.md
为什么卧室里不能放人形娃娃？,浙江,2025-04-05 15:33,1535,44,78,为什么卧室里不能放人形娃娃？_美味小土豆_2025-04-05_1891876163695130216.md
为什么原画和建模总会打架，这中间有什么技术难题吗？,浙江,2024-07-14 21:35,1,0,40,为什么原画和建模总会打架，这中间有什么技术难题吗？_美味小土豆_2024-07-14_3561878862.md
为什么只有女性需要买包，男性不需要？,浙江,2025-10-03 11:59,16,2,85,为什么只有女性需要买包，男性不需要？_美味小土豆_2025-10-03_1957414499532407317.md
为什么各种文明的魅魔形象差距很大？,浙江,2025-10-01 06:51,5,1,95,为什么各种文明的魅魔形象差距很大？_美味小土豆_2025-10-01_1956612237360866507.md
为什么同人女总是喜欢说“同人二创几乎都是女性创作的”？,浙江,2025-07-10 12:51,10,0,113,为什么同人女总是喜欢说“同人二创几乎都是女性创作的”？_美味小土豆_2025-07-10_1926624538675901595.md
为什么名门正派讨厌邪修？,上海,2026-02-21 21:40,10,1,40,为什么名门正派讨厌邪修？_美味小土豆_2026-02-21_2008657278128112576.md
为什么周立波当年那么多嘲讽外地人的脱口秀段子可以进行演出？,浙江,2025-09-10 02:37,3,0,37,为什么周立波当年那么多嘲讽外地人的脱口秀段子可以进行演出？_美味小土豆_2025-09-10_1948938196286171062.md
为什么喜欢漂亮就是服美役?,浙江,2025-12-19 14:50,27,1,74,为什么喜欢漂亮就是服美役__美味小土豆_2025-12-19_1985361326017630375.md
为什么国内有一部分人那么怕“赢”？,浙江,2026-02-03 16:52,80,5,63,为什么国内有一部分人那么怕“赢”？_美味小土豆_2026-02-03_2002061832660207097.md
为什么国内的大多数父母，都很反对孩子养宠物？,浙江,2025-11-11 20:45,2,1,1,为什么国内的大多数父母，都很反对孩子养宠物？_美味小土豆_2025-11-11_1971679982406305527.md
为什么国内的高中生特别胖？,浙江,2025-12-05 21:05,18,3,509,为什么国内的高中生特别胖？_美味小土豆_2025-12-05_1980382316414125530.md
为什么在中国有些人把早恋看做一种错误？,浙江,2026-03-28 15:39,6,2,78,为什么在中国有些人把早恋看做一种错误？_美味小土豆_2026-03-28_2021250153793746071.md
为什么在二次元发源地的日本，日本社会也会歧视二次元爱好者?,浙江,2024-07-21 15:53,2,0,139,为什么在二次元发源地的日本，日本社会也会歧视二次元爱好者__美味小土豆_2024-07-21_3568829933.md
为什么在二次元里强暴比杀人情节严重?,浙江,2025-04-11 21:13,6,0,524,为什么在二次元里强暴比杀人情节严重__美味小土豆_2025-04-11_1894136010931168851.md
为什么在古代，几千个忠诚可靠，全副武装的常备军就已经是一股不容小视的力量了？,上海,2026-02-21 12:26,97,3,52,为什么在古代，几千个忠诚可靠，全副武装的常备军就已经是一股不容小视的力量了？_美味小土豆_2026-02-21_2008517871408525491.md
